日期,收市,開市,高,低,成交量,更改%
2011年6月6日,"12,089.96","12,151.19","12,151.49","12,070.66",166.60M,-0.50%
2011年6月3日,"12,151.26","12,247.80","12,247.87","12,104.03",157.74M,-0.79%
2011年6月2日,"12,248.55","12,289.61","12,306.71","12,190.54",156.37M,-0.34%
2011年6月1日,"12,290.14","12,569.41","12,569.49","12,282.42",183.02M,-2.22%
2011年5月31日,"12,569.79","12,443.40","12,574.29","12,443.40",208.29M,1.03%
2011年5月27日,"12,441.58","12,398.06","12,483.81","12,397.69",126.03M,0.31%
2011年5月26日,"12,402.76","12,391.63","12,441.58","12,317.92",149.07M,0.07%
2011年5月25日,"12,394.66","12,355.45","12,440.03","12,309.52",145.75M,0.31%
2011年5月24日,"12,356.21","12,381.57","12,422.55","12,350.04",145.92M,-0.20%
2011年5月23日,"12,381.26","12,511.36","12,511.36","12,331.77",150.72M,-1.05%
2011年5月20日,"12,512.04","12,604.72","12,604.83","12,485.86",174.98M,-0.74%
2011年5月19日,"12,605.32","12,561.46","12,633.59","12,533.46",158.47M,0.36%
2011年5月18日,"12,560.18","12,471.78","12,571.15","12,443.10",175.12M,0.65%
2011年5月17日,"12,479.58","12,541.33","12,541.33","12,378.84",192.83M,-0.55%
2011年5月16日,"12,548.37","12,594.77","12,642.90","12,530.81",192.31M,-0.38%
2011年5月13日,"12,595.75","12,695.65","12,714.50","12,543.19",169.94M,-0.79%
2011年5月12日,"12,695.92","12,629.96","12,718.58","12,537.17",216.51M,0.52%
2011年5月11日,"12,630.03","12,745.87","12,748.21","12,577.21",200.68M,-1.02%
2011年5月10日,"12,760.36","12,685.13","12,781.06","12,681.65",156.00M,0.60%
2011年5月9日,"12,684.68","12,637.83","12,722.07","12,620.20",133.94M,0.36%
2011年5月6日,"12,638.74","12,580.76","12,759.23","12,579.93",168.32M,0.43%
2011年5月5日,"12,584.17","12,723.65","12,724.56","12,521.28",176.95M,-1.10%
2011年5月4日,"12,723.58","12,806.29","12,806.68","12,673.02",193.72M,-0.66%
2011年5月3日,"12,807.51","12,806.38","12,840.66","12,749.99",191.51M,0.00%
2011年5月2日,"12,807.36","12,810.16","12,876.00","12,784.62",150.96M,-0.02%
2011年4月29日,"12,810.54","12,763.46","12,832.83","12,751.13",378.62M,0.37%
2011年4月28日,"12,763.31","12,689.90","12,776.14","12,674.54",148.76M,0.57%
2011年4月27日,"12,690.96","12,592.23","12,708.37","12,588.33",160.55M,0.76%
2011年4月26日,"12,595.37","12,480.86","12,613.16","12,478.14",183.98M,0.93%
2011年4月25日,"12,479.88","12,505.99","12,506.22","12,446.05",128.66M,-0.21%
2011年4月21日,"12,505.99","12,453.62","12,506.06","12,447.56",166.64M,0.42%
2011年4月20日,"12,453.54","12,266.75","12,475.53","12,263.58",203.90M,1.52%
2011年4月19日,"12,266.75","12,201.44","12,275.34","12,200.30",149.87M,0.53%
2011年4月18日,"12,201.59","12,339.71","12,339.79","12,093.89",190.22M,-1.14%
2011年4月15日,"12,341.83","12,285.45","12,369.27","12,272.58",234.71M,0.46%
2011年4月14日,"12,285.15","12,270.24","12,305.58","12,163.86",140.67M,0.12%
2011年4月13日,"12,270.99","12,263.65","12,335.10","12,224.45",118.95M,0.06%
2011年4月12日,"12,263.58","12,381.19","12,381.19","12,233.00",137.26M,-0.95%
2011年4月11日,"12,381.11","12,380.43","12,444.00","12,352.88",109.95M,0.01%
2011年4月8日,"12,380.05","12,409.87","12,450.36","12,320.72",122.82M,-0.24%
2011年4月7日,"12,409.49","12,426.45","12,440.56","12,328.36",158.59M,-0.14%
2011年4月6日,"12,426.75","12,386.66","12,450.93","12,386.66",182.35M,0.27%
2011年4月5日,"12,393.90","12,402.08","12,438.14","12,353.34",142.34M,-0.05%
2011年4月4日,"12,400.03","12,374.60","12,407.41","12,369.15",114.66M,0.19%
2011年4月1日,"12,376.72","12,321.02","12,419.71","12,321.02",147.60M,0.46%
2011年3月31日,"12,319.73","12,350.76","12,381.68","12,319.01",186.14M,-0.25%
2011年3月30日,"12,350.61","12,280.07","12,383.46","12,280.07",140.34M,0.58%
2011年3月29日,"12,279.01","12,194.48","12,285.41","12,173.51",129.03M,0.67%
2011年3月28日,"12,197.88","12,221.19","12,272.92","12,197.88",123.07M,-0.19%
2011年3月25日,"12,220.59","12,170.71","12,259.79","12,170.71",129.79M,0.41%
2011年3月24日,"12,170.56","12,087.54","12,191.18","12,087.54",131.61M,0.70%
2011年3月23日,"12,086.02","12,018.40","12,116.14","11,972.61",133.94M,0.56%
2011年3月22日,"12,018.63","12,036.37","12,050.98","12,002.85",115.66M,-0.15%
2011年3月21日,"12,036.53","11,860.11","12,078.30","11,860.11",143.39M,1.50%
2011年3月18日,"11,858.52","11,777.23","11,927.09","11,777.23",355.05M,0.71%
2011年3月17日,"11,774.59","11,614.89","11,800.54","11,614.82",182.26M,1.39%
2011年3月16日,"11,613.30","11,854.20","11,856.70","11,555.48",254.07M,-2.04%
2011年3月15日,"11,855.42","11,988.69","11,988.69","11,696.25",221.93M,-1.15%
2011年3月14日,"11,993.16","12,042.13","12,042.13","11,897.31",163.00M,-0.43%
2011年3月11日,"12,044.40","11,976.96","12,087.01","11,936.32",143.67M,0.50%
2011年3月10日,"11,984.61","12,211.43","12,211.43","11,974.39",180.66M,-1.87%
2011年3月9日,"12,213.09","12,211.16","12,257.82","12,156.60",128.36M,-0.01%
2011年3月8日,"12,214.38","12,085.87","12,251.20","12,072.21",158.61M,1.03%
2011年3月7日,"12,090.03","12,171.09","12,243.44","12,041.60",176.20M,-0.66%
2011年3月4日,"12,169.88","12,258.88","12,271.37","12,079.51",166.70M,-0.72%
2011年3月3日,"12,258.20","12,068.01","12,283.10","12,068.01",157.84M,1.59%
2011年3月2日,"12,066.80","12,057.34","12,115.12","12,018.63",147.27M,0.07%
