日期,收市,開市,高,低,成交量,更改%
2019年12月20日,"1,218.20","1,218.80","1,223.20","1,216.60",-,0.02%
2019年12月19日,"1,217.90","1,213.00","1,219.00","1,209.30",-,0.48%
2019年12月18日,"1,212.10","1,205.70","1,214.50","1,205.70",-,0.34%
2019年12月17日,"1,208.00","1,207.80","1,210.90","1,204.20",-,0.02%
2019年12月16日,"1,207.70","1,185.50","1,213.30","1,185.00",-,1.44%
2019年12月13日,"1,190.60","1,187.60","1,203.50","1,181.00",-,1.06%
2019年12月12日,"1,178.10","1,171.10","1,183.80","1,169.60",-,0.84%
2019年12月11日,"1,168.30","1,169.50","1,174.70","1,165.20",-,0.00%
2019年12月10日,"1,168.30","1,171.40","1,171.70","1,155.80",-,-0.27%
2019年12月9日,"1,171.50","1,170.70","1,175.20","1,168.80",-,-0.09%
2019年12月6日,"1,172.50","1,159.50","1,173.50","1,158.70",-,1.44%
2019年12月5日,"1,155.90","1,164.20","1,165.30","1,154.80",-,-0.70%
2019年12月4日,"1,164.00","1,156.50","1,164.70","1,156.10",-,0.36%
2019年12月3日,"1,159.80","1,177.40","1,179.70","1,155.50",-,-1.70%
2019年12月2日,"1,179.80","1,190.10","1,199.00","1,178.70",-,-0.87%
2019年11月29日,"1,190.20","1,195.90","1,202.50","1,189.50",-,-0.94%
2019年11月28日,"1,201.50","1,198.50","1,201.90","1,196.50",-,-0.08%
2019年11月27日,"1,202.50","1,204.20","1,205.20","1,199.30",-,0.42%
2019年11月26日,"1,197.50","1,201.50","1,201.50","1,195.10",-,0.06%
2019年11月25日,"1,196.80","1,189.20","1,198.00","1,189.20",-,0.92%
2019年11月22日,"1,185.90","1,175.70","1,188.60","1,175.20",-,1.23%
2019年11月21日,"1,171.50","1,169.80","1,173.00","1,164.60",-,-0.29%
2019年11月20日,"1,174.90","1,180.30","1,180.70","1,167.70",-,-0.81%
2019年11月19日,"1,184.50","1,185.50","1,198.20","1,182.80",-,0.18%
2019年11月18日,"1,182.40","1,182.50","1,186.90","1,179.80",-,0.08%
2019年11月15日,"1,181.50","1,186.30","1,186.70","1,171.80",-,0.10%
2019年11月14日,"1,180.30","1,187.20","1,188.50","1,180.00",-,-0.61%
