日期,收市,開市,高,低,成交量,更改%
2019年10月14日,"12,486.56","12,468.78","12,495.24","12,387.95",59.09M,-0.20%
2019年10月11日,"12,511.65","12,248.88","12,511.65","12,240.94",100.87M,2.86%
2019年10月10日,"12,164.20","12,082.89","12,202.71","12,029.46",88.44M,0.58%
2019年10月9日,"12,094.26","11,973.82","12,165.53","11,953.12",68.81M,1.04%
2019年10月8日,"11,970.20","12,097.89","12,097.94","11,933.02",80.88M,-1.05%
2019年10月7日,"12,097.43","12,008.77","12,105.09","11,969.32",65.61M,0.70%
2019年10月4日,"12,012.81","11,958.31","12,012.91","11,878.98",88.13M,0.73%
2019年10月2日,"11,925.25","12,221.74","12,226.86","11,925.25",95.64M,-2.76%
2019年10月1日,"12,263.83","12,469.67","12,497.28","12,263.83",78.84M,-1.32%
2019年9月30日,"12,428.08","12,367.81","12,441.03","12,346.94",70.13M,0.38%
2019年9月27日,"12,380.94","12,327.79","12,404.47","12,324.71",66.14M,0.75%
2019年9月26日,"12,288.54","12,227.77","12,313.15","12,223.29",78.92M,0.44%
2019年9月25日,"12,234.18","12,250.08","12,261.06","12,141.82",72.63M,-0.59%
2019年9月24日,"12,307.15","12,368.96","12,375.31","12,307.15",60.35M,-0.29%
2019年9月23日,"12,342.33","12,432.30","12,441.02","12,264.14",80.38M,-1.01%
2019年9月20日,"12,468.01","12,462.57","12,490.84","12,418.50",192.99M,0.08%
2019年9月19日,"12,457.70","12,355.92","12,466.78","12,354.83",81.54M,0.55%
2019年9月18日,"12,389.62","12,361.23","12,416.05","12,354.49",70.54M,0.14%
2019年9月17日,"12,372.61","12,370.96","12,392.97","12,303.51",77.79M,-0.06%
2019年9月16日,"12,380.31","12,387.68","12,421.25","12,362.98",80.51M,-0.71%
2019年9月13日,"12,468.53","12,412.72","12,494.25","12,408.93",90.99M,0.47%
2019年9月12日,"12,410.25","12,399.40","12,471.83","12,311.81",111.21M,0.41%
2019年9月11日,"12,359.07","12,341.84","12,394.28","12,317.61",90.58M,0.74%
2019年9月10日,"12,268.71","12,210.88","12,292.14","12,179.88",107.90M,0.35%
2019年9月9日,"12,226.10","12,210.87","12,245.11","12,189.60",74.25M,0.28%
2019年9月6日,"12,191.73","12,146.00","12,205.10","12,131.29",80.41M,0.54%
2019年9月5日,"12,126.78","12,117.90","12,151.31","12,084.17",89.83M,0.85%
2019年9月4日,"12,025.04","12,043.96","12,078.40","11,999.83",63.32M,0.96%
2019年9月3日,"11,910.86","11,921.94","11,956.69","11,869.28",66.70M,-0.36%
2019年9月2日,"11,953.78","11,939.99","11,994.11","11,929.91",46.21M,0.12%
2019年8月30日,"11,939.28","11,850.30","11,989.44","11,845.16",77.69M,0.85%
2019年8月29日,"11,838.88","11,686.84","11,853.91","11,661.73",72.99M,1.18%
2019年8月28日,"11,701.02","11,704.67","11,717.79","11,573.64",59.96M,-0.25%
2019年8月27日,"11,730.02","11,638.51","11,778.62","11,616.09",82.36M,0.62%
2019年8月26日,"11,658.04","11,619.66","11,696.78","11,551.99",54.75M,0.40%
2019年8月23日,"11,611.51","11,805.48","11,823.12","11,611.51",90.30M,-1.15%
2019年8月22日,"11,747.04","11,756.21","11,853.14","11,715.26",74.45M,-0.47%
2019年8月21日,"11,802.85","11,673.66","11,824.66","11,673.37",62.80M,1.30%
2019年8月20日,"11,651.18","11,711.78","11,764.93","11,618.93",68.83M,-0.55%
2019年8月19日,"11,715.37","11,679.72","11,759.00","11,625.67",78.46M,1.32%
2019年8月16日,"11,562.74","11,460.65","11,578.84","11,447.34",114.06M,1.31%
2019年8月15日,"11,412.67","11,522.46","11,530.01","11,266.48",116.68M,-0.70%
2019年8月14日,"11,492.66","11,758.75","11,759.57","11,459.37",106.03M,-2.19%
2019年8月13日,"11,750.13","11,632.85","11,835.88","11,539.63",116.61M,0.60%
2019年8月12日,"11,679.68","11,801.06","11,836.97","11,647.01",76.12M,-0.12%
2019年8月9日,"11,693.80","11,806.82","11,865.63","11,674.11",110.49M,-1.28%
2019年8月8日,"11,845.41","11,752.96","11,845.41","11,683.99",104.28M,1.68%
2019年8月7日,"11,650.15","11,636.34","11,747.74","11,559.76",112.20M,0.71%
2019年8月6日,"11,567.96","11,690.27","11,748.83","11,567.96",88.89M,-0.78%
2019年8月5日,"11,658.51","11,758.44","11,797.52","11,628.57",117.30M,-1.80%
2019年8月2日,"11,872.44","12,033.68","12,034.91","11,836.75",142.97M,-3.11%
2019年8月1日,"12,253.15","12,134.71","12,254.03","12,129.33",90.47M,0.53%
2019年7月31日,"12,189.04","12,149.09","12,226.49","12,139.03",94.02M,0.34%
2019年7月30日,"12,147.24","12,398.24","12,404.51","12,115.28",118.26M,-2.18%
2019年7月29日,"12,417.47","12,398.29","12,473.97","12,387.58",66.30M,-0.02%
2019年7月26日,"12,419.90","12,363.86","12,428.05","12,356.15",73.31M,0.47%
2019年7月25日,"12,362.10","12,576.02","12,599.93","12,299.10",119.52M,-1.28%
2019年7月24日,"12,522.89","12,510.52","12,550.34","12,476.55",96.09M,0.26%
2019年7月23日,"12,490.74","12,384.66","12,531.16","12,369.19",97.32M,1.64%
2019年7月22日,"12,289.40","12,243.58","12,346.02","12,236.70",60.32M,0.24%
2019年7月19日,"12,260.07","12,302.64","12,340.11","12,211.67",80.21M,0.26%
2019年7月18日,"12,227.85","12,194.33","12,296.30","12,172.59",75.54M,-0.92%
2019年7月17日,"12,341.03","12,429.87","12,453.33","12,324.33",75.11M,-0.72%
2019年7月16日,"12,430.97","12,392.19","12,465.19","12,366.97",75.14M,0.35%
2019年7月15日,"12,387.34","12,346.59","12,434.14","12,301.08",70.76M,0.52%
2019年7月12日,"12,323.32","12,318.50","12,354.87","12,304.98",78.38M,-0.07%
2019年7月11日,"12,332.12","12,401.02","12,417.93","12,307.34",78.19M,-0.33%
2019年7月10日,"12,373.41","12,412.99","12,448.81","12,356.80",80.44M,-0.51%
2019年7月9日,"12,436.55","12,436.97","12,477.58","12,364.16",105.80M,-0.85%
2019年7月8日,"12,543.51","12,541.18","12,587.44","12,507.72",91.08M,-0.20%
2019年7月5日,"12,568.53","12,632.12","12,632.12","12,522.11",79.90M,-0.49%
2019年7月4日,"12,629.90","12,644.35","12,656.05","12,616.29",54.65M,0.11%
2019年7月3日,"12,616.24","12,548.30","12,631.81","12,545.79",70.39M,0.71%
2019年7月2日,"12,526.72","12,546.93","12,548.22","12,484.26",68.93M,0.04%
2019年7月1日,"12,521.38","12,616.34","12,619.68","12,519.30",93.74M,0.99%
