日期,收市,開市,高,低,成交量,更改%
2020年5月4日,"4,378.23","4,413.14","4,427.74","4,362.13",124.81M,-4.24%
2020年4月30日,"4,572.18","4,693.28","4,719.74","4,554.91",141.61M,-2.12%
2020年4月29日,"4,671.11","4,566.29","4,678.93","4,552.81",111.69M,2.22%
2020年4月28日,"4,569.79","4,507.42","4,601.94","4,493.51",104.39M,1.43%
2020年4月27日,"4,505.26","4,479.86","4,505.26","4,448.05",75.90M,2.55%
2020年4月24日,"4,393.32","4,387.03","4,448.73","4,366.09",81.30M,-1.30%
2020年4月23日,"4,451.00","4,450.19","4,495.90","4,395.75",90.08M,0.89%
2020年4月22日,"4,411.80","4,382.20","4,417.57","4,361.44",84.20M,1.25%
2020年4月21日,"4,357.46","4,467.49","4,477.31","4,357.46",98.90M,-3.77%
2020年4月20日,"4,528.30","4,531.34","4,531.34","4,426.24",79.83M,0.65%
2020年4月17日,"4,499.01","4,470.92","4,550.78","4,464.09",134.39M,3.42%
2020年4月16日,"4,350.16","4,402.38","4,418.65","4,318.90",107.75M,-0.08%
2020年4月15日,"4,353.72","4,511.87","4,525.50","4,335.59",119.36M,-3.76%
2020年4月14日,"4,523.91","4,553.55","4,577.84","4,497.56",104.76M,0.38%
2020年4月9日,"4,506.85","4,512.30","4,543.69","4,409.04",126.59M,1.44%
2020年4月8日,"4,442.75","4,397.36","4,442.75","4,333.09",96.26M,0.10%
2020年4月7日,"4,438.27","4,489.40","4,527.60","4,379.27",146.54M,2.12%
2020年4月6日,"4,346.14","4,298.50","4,353.21","4,268.52",141.47M,4.61%
2020年4月3日,"4,154.58","4,204.81","4,214.59","4,142.28",124.04M,-1.57%
2020年4月2日,"4,220.96","4,243.84","4,265.56","4,143.16",135.20M,0.33%
2020年4月1日,"4,207.24","4,259.94","4,266.69","4,186.45",141.86M,-4.30%
2020年3月31日,"4,396.12","4,437.78","4,468.52","4,309.72",151.40M,0.40%
2020年3月30日,"4,378.51","4,362.09","4,379.15","4,216.41",119.40M,0.62%
2020年3月27日,"4,351.49","4,433.95","4,471.37","4,288.66",144.02M,-4.23%
2020年3月26日,"4,543.58","4,332.79","4,543.58","4,296.06",150.66M,2.51%
2020年3月25日,"4,432.30","4,339.71","4,453.01","4,221.32",176.94M,4.47%
2020年3月24日,"4,242.70","4,087.61","4,242.70","4,038.06",185.44M,8.39%
2020年3月23日,"3,914.31","3,869.01","4,097.82","3,851.17",195.85M,-3.32%
2020年3月20日,"4,048.80","4,066.79","4,109.11","3,984.30",271.87M,5.01%
2020年3月19日,"3,855.50","3,833.99","3,909.15","3,691.08",199.53M,2.68%
2020年3月18日,"3,754.84","3,905.53","3,908.72","3,726.45",214.27M,-5.94%
2020年3月17日,"3,991.78","4,041.33","4,042.46","3,759.00",225.79M,2.84%
2020年3月16日,"3,881.46","3,886.82","3,962.01","3,632.06",311.60M,-5.75%
2020年3月13日,"4,118.36","4,234.37","4,438.51","4,055.19",326.46M,1.83%
2020年3月12日,"4,044.26","4,374.67","4,404.26","4,025.89",371.40M,-12.28%
2020年3月11日,"4,610.25","4,716.22","4,766.00","4,603.05",206.90M,-0.57%
2020年3月10日,"4,636.61","4,770.62","4,924.84","4,615.16",280.31M,-1.51%
2020年3月9日,"4,707.91","4,845.27","4,863.34","4,691.20",329.16M,-8.39%
2020年3月6日,"5,139.11","5,253.82","5,284.08","5,117.57",198.43M,-4.14%
2020年3月5日,"5,361.10","5,490.52","5,494.16","5,329.24",155.48M,-1.90%
2020年3月4日,"5,464.89","5,400.43","5,493.25","5,357.35",152.46M,1.33%
2020年3月3日,"5,393.17","5,408.15","5,509.28","5,371.66",186.27M,1.12%
2020年3月2日,"5,333.52","5,416.02","5,430.05","5,197.57",201.84M,0.44%
2020年2月28日,"5,309.90","5,310.82","5,376.05","5,229.56",268.47M,-3.38%
2020年2月27日,"5,495.60","5,571.72","5,613.72","5,421.31",216.33M,-3.32%
2020年2月26日,"5,684.55","5,646.14","5,707.31","5,526.14",161.98M,0.09%
2020年2月25日,"5,679.68","5,825.37","5,828.46","5,670.71",143.62M,-1.94%
2020年2月24日,"5,791.87","5,875.86","5,884.86","5,765.17",175.27M,-3.94%
2020年2月21日,"6,029.72","6,035.03","6,067.29","5,995.14",97.33M,-0.54%
2020年2月20日,"6,062.30","6,105.17","6,110.95","6,062.30",91.06M,-0.80%
2020年2月19日,"6,111.24","6,086.11","6,111.41","6,072.66",80.16M,0.90%
2020年2月18日,"6,056.82","6,042.38","6,079.50","6,039.94",89.93M,-0.48%
2020年2月17日,"6,085.95","6,079.53","6,088.60","6,064.92",58.00M,0.27%
2020年2月14日,"6,069.35","6,096.07","6,096.07","6,067.14",77.99M,-0.39%
2020年2月13日,"6,093.14","6,076.92","6,098.26","6,028.28",92.67M,-0.19%
