日期,收市,開市,高,低,成交量,更改%
2019年2月18日,"10,145.28","10,096.94","10,165.77","10,096.94","1,911.92B",0.80%
2019年2月15日,"10,064.78","10,111.18","10,135.16","10,055.50","2,137.70B",-0.24%
2019年2月14日,"10,089.01","10,095.99","10,135.62","10,082.00","2,140.21B",-0.02%
2019年2月13日,"10,090.58","10,123.61","10,140.98","10,074.34","2,455.15B",-0.07%
2019年2月12日,"10,097.74","10,032.08","10,100.23","10,032.08","2,264.89B",0.93%
2019年2月11日,"10,004.25","10,029.84","10,065.52","9,988.83","2,320.50B",0.72%
2019年1月30日,"9,932.26","9,915.97","9,959.03","9,909.81","1,981.83B",0.01%
2019年1月29日,"9,931.59","9,944.71","9,952.34","9,893.96","1,647.20B",-0.82%
2019年1月28日,"10,013.33","10,006.46","10,020.60","9,990.07","1,656.94B",0.44%
2019年1月25日,"9,969.61","9,923.39","9,980.08","9,918.21","1,944.64B",0.94%
2019年1月24日,"9,877.12","9,865.00","9,892.82","9,847.32","1,452.05B",0.31%
2019年1月23日,"9,846.40","9,869.54","9,873.39","9,828.03","1,140.34B",-0.49%
2019年1月22日,"9,894.66","9,880.54","9,894.66","9,855.47","1,408.00B",0.05%
2019年1月21日,"9,889.40","9,870.27","9,919.94","9,870.27","1,593.56B",0.54%
2019年1月18日,"9,836.06","9,781.39","9,842.80","9,771.15","1,545.64B",0.48%
2019年1月17日,"9,789.15","9,773.31","9,826.25","9,759.51","1,634.18B",0.26%
2019年1月16日,"9,763.81","9,781.35","9,803.99","9,763.81","1,796.84B",-0.43%
2019年1月15日,"9,806.04","9,701.93","9,806.04","9,701.93","1,709.45B",1.01%
2019年1月14日,"9,708.22","9,737.67","9,762.37","9,677.49","1,355.98B",-0.52%
2019年1月11日,"9,759.40","9,753.63","9,796.98","9,736.00","1,618.62B",0.40%
2019年1月10日,"9,720.69","9,731.11","9,731.11","9,683.20","1,609.23B",-0.18%
2019年1月9日,"9,738.31","9,584.63","9,741.64","9,584.63","2,281.85B",1.83%
2019年1月8日,"9,563.60","9,591.56","9,600.94","9,547.63","1,423.14B",-0.28%
2019年1月7日,"9,590.30","9,460.20","9,596.35","9,460.20","1,722.29B",2.21%
2019年1月4日,"9,382.51","9,427.24","9,427.24","9,319.28","1,842.12B",-1.16%
2019年1月3日,"9,492.42","9,494.25","9,554.53","9,474.47","1,560.81B",-0.65%
2019年1月2日,"9,554.14","9,725.27","9,737.68","9,542.52","1,239.11B",-1.78%
