日期,收市,開市,高,低,成交量,更改%
2019年3月11日,76.15,75.85,76.15,75.7,4.64M,0.20%
2019年3月8日,76,76.2,76.35,75.8,9.98M,-0.85%
2019年3月7日,76.65,76.9,77.05,76.6,18.24M,-0.39%
2019年3月6日,76.95,76.85,77.05,76.75,19.58M,0.26%
2019年3月5日,76.75,76.6,76.9,76.45,9.40M,-0.26%
2019年3月4日,76.95,77.55,77.55,76.7,8.47M,-0.90%
2019年2月27日,77.65,77.7,77.7,77.35,12.91M,-0.06%
2019年2月26日,77.7,77.65,77.8,77.3,15.90M,0.26%
2019年2月25日,77.5,77.35,77.75,77.3,19.37M,0.71%
2019年2月22日,76.95,76.95,76.95,76.5,9.88M,-0.19%
2019年2月21日,77.1,76.4,77.1,76.4,18.66M,0.98%
2019年2月20日,76.35,75.9,76.5,75.9,34.31M,1.13%
2019年2月19日,75.5,75.7,75.7,75.5,2.86M,-0.20%
2019年2月18日,75.65,75.5,75.9,75.5,6.60M,0.80%
2019年2月15日,75.05,75.3,75.6,74.9,3.52M,-0.27%
2019年2月14日,75.25,75.5,75.75,75.25,3.64M,-0.33%
2019年2月13日,75.5,75.95,75.95,75.4,4.16M,-0.20%
2019年2月12日,75.65,75.35,75.75,75.35,6.16M,0.67%
2019年2月11日,75.15,75.35,75.65,74.85,6.61M,1.08%
2019年1月30日,74.35,74.5,74.65,74.2,5.26M,-0.20%
2019年1月29日,74.5,74.5,74.55,74.2,4.42M,-0.86%
2019年1月28日,75.15,75.15,75.45,75.05,3.83M,0.20%
2019年1月25日,75,74.6,75.1,74.55,7.32M,1.28%
2019年1月24日,74.05,73.95,74.15,73.75,3.50M,0.47%
2019年1月23日,73.7,74,74,73.65,6.41M,-0.47%
2019年1月22日,74.05,74.4,74.4,73.8,8.84M,-3.20%
2019年1月21日,76.5,76.35,76.7,76.25,10.25M,0.72%
2019年1月18日,75.95,75.75,76.1,75.4,8.29M,0.53%
2019年1月17日,75.55,75.6,75.9,75.15,10.02M,0.00%
2019年1月16日,75.55,75.65,75.7,75.35,15.34M,-0.13%
2019年1月15日,75.65,75.05,75.8,75.05,11.84M,0.87%
2019年1月14日,75,75.45,75.45,74.75,5.30M,-0.66%
2019年1月11日,75.5,75.3,75.75,75.15,10.36M,0.94%
2019年1月10日,74.8,74.8,74.9,74.5,2.82M,-0.27%
2019年1月9日,75,73.95,75.15,73.95,11.43M,1.83%
2019年1月8日,73.65,74.15,74.15,73.55,11.01M,-0.41%
2019年1月7日,73.95,73.55,74.05,73.25,14.61M,2.42%
2019年1月4日,72.2,72.8,72.8,72,21.29M,-1.57%
2019年1月3日,73.35,73.8,74,73.25,13.35M,-0.95%
2019年1月2日,74.05,75.85,75.9,73.95,8.53M,-1.92%
