日期,收市,開市,高,低,成交量,更改%
2003年2月20日,"9,390.48","9,415.21","9,460.89","9,381.14",-,-0.39%
2003年2月19日,"9,427.63","9,461.13","9,463.99","9,389.40",-,0.33%
2003年2月18日,"9,397.05","9,367.94","9,417.70","9,342.05",-,0.14%
2003年2月17日,"9,383.68","9,311.65","9,392.86","9,311.65",-,1.98%
2003年2月14日,"9,201.76","9,201.11","9,253.87","9,191.01",-,0.31%
2003年2月13日,"9,173.43","9,273.38","9,283.23","9,142.94",-,-1.52%
2003年2月12日,"9,314.90","9,169.86","9,334.90","9,162.52",-,1.30%
2003年2月11日,"9,194.91","9,237.19","9,285.06","9,151.22",-,-0.40%
2003年2月10日,"9,232.14","9,135.10","9,232.14","9,131.62",-,0.89%
2003年2月7日,"9,150.95","9,099.41","9,163.67","9,072.67",-,0.27%
2003年2月6日,"9,126.15","9,178.26","9,184.76","9,094.86",-,-0.59%
2003年2月5日,"9,180.47","9,214.64","9,238.92","9,156.31",-,-0.78%
2003年2月4日,"9,252.71","9,327.32","9,331.95","9,208.23",-,-0.07%
2003年1月30日,"9,258.95","9,251.94","9,266.15","9,179.24",-,0.20%
2003年1月29日,"9,240.79","9,272.28","9,281.99","9,203.68",-,-0.91%
2003年1月28日,"9,325.60","9,244.30","9,341.11","9,237.45",-,0.29%
2003年1月27日,"9,298.67","9,326.76","9,326.76","9,253.36",-,-1.71%
2003年1月24日,"9,460.60","9,558.48","9,575.27","9,416.12",-,-1.29%
2003年1月23日,"9,584.70","9,513.58","9,606.87","9,513.58",-,0.26%
2003年1月22日,"9,560.29","9,484.89","9,581.24","9,456.66",-,-0.09%
2003年1月21日,"9,568.47","9,558.20","9,595.26","9,548.14",-,0.17%
2003年1月20日,"9,552.02","9,551.56","9,560.39","9,501.52",-,-0.65%
2003年1月17日,"9,614.59","9,730.55","9,733.44","9,597.23",-,-1.32%
2003年1月16日,"9,743.23","9,798.16","9,823.63","9,727.30",-,-1.32%
2003年1月15日,"9,873.49","9,807.43","9,892.70","9,807.43",-,0.79%
2003年1月14日,"9,796.31","9,812.91","9,843.81","9,780.54",-,-0.38%
2003年1月13日,"9,834.08","9,752.30","9,834.08","9,752.30",-,1.16%
2003年1月10日,"9,721.50","9,711.76","9,778.28","9,688.99",-,0.48%
2003年1月9日,"9,675.41","9,626.14","9,677.59","9,599.24",-,-0.13%
2003年1月8日,"9,688.21","9,632.36","9,781.08","9,624.04",-,0.37%
2003年1月7日,"9,652.40","9,710.79","9,710.79","9,592.29",-,-0.14%
2003年1月6日,"9,665.96","9,605.09","9,683.86","9,560.82",-,0.86%
2003年1月3日,"9,583.85","9,523.25","9,585.66","9,520.85",-,2.33%
2003年1月2日,"9,365.52","9,333.64","9,378.35","9,294.53",-,0.47%
2002年12月31日,"9,321.29","9,298.78","9,332.02","9,291.77",-,0.53%
2002年12月30日,"9,272.33","9,345.67","9,362.70","9,244.90",-,-1.83%
2002年12月27日,"9,445.26","9,542.49","9,550.59","9,426.06",-,-1.22%
2002年12月24日,"9,561.63","9,586.26","9,593.93","9,554.31",-,-0.10%
2002年12月23日,"9,570.93","9,640.92","9,640.92","9,552.07",-,-0.60%
2002年12月20日,"9,628.69","9,499.77","9,631.53","9,478.92",-,0.74%
2002年12月19日,"9,557.86","9,544.90","9,590.21","9,477.82",-,0.10%
2002年12月18日,"9,548.65","9,652.77","9,657.45","9,527.49",-,-1.72%
2002年12月17日,"9,715.74","9,787.24","9,787.64","9,682.02",-,0.61%
2002年12月16日,"9,656.46","9,644.64","9,677.85","9,627.71",-,-0.74%
2002年12月13日,"9,728.43","9,743.19","9,754.86","9,695.74",-,-0.87%
2002年12月12日,"9,813.78","9,816.99","9,852.57","9,772.80",-,0.30%
2002年12月11日,"9,784.57","9,874.93","9,884.16","9,742.00",-,-0.74%
2002年12月10日,"9,857.99","9,763.79","9,868.74","9,763.79",-,-0.11%
2002年12月9日,"9,868.48","9,988.69","9,999.39","9,821.56",-,-1.06%
2002年12月6日,"9,973.75","9,940.60","9,978.85","9,890.62",-,-0.36%
2002年12月5日,"10,009.88","9,997.62","10,036.52","9,940.25",-,0.14%
2002年12月4日,"9,995.73","10,123.26","10,123.26","9,941.93",-,-2.26%
2002年12月3日,"10,227.01","10,187.85","10,246.86","10,179.64",-,0.21%
2002年12月2日,"10,205.16","10,107.96","10,205.16","10,079.51",-,1.34%
2002年11月29日,"10,069.87","10,170.30","10,170.30","10,061.89",-,-0.77%
2002年11月28日,"10,147.84","10,090.43","10,168.91","10,082.69",-,2.04%
2002年11月27日,"9,944.59","9,912.84","10,013.65","9,912.02",-,-0.51%
2002年11月26日,"9,995.52","10,052.44","10,057.76","9,976.45",-,-1.04%
2002年11月25日,"10,100.77","10,031.33","10,118.87","10,028.98",-,0.35%
2002年11月22日,"10,065.32","10,112.51","10,128.69","10,038.01",-,0.62%
2002年11月21日,"10,003.54","10,081.02","10,081.02","9,989.79",-,0.32%
2002年11月20日,"9,971.15","9,952.45","10,011.53","9,947.54",-,0.06%
2002年11月19日,"9,965.03","9,882.39","9,996.89","9,856.95",-,0.45%
2002年11月18日,"9,920.09","9,994.29","10,006.07","9,843.09",-,0.55%
2002年11月15日,"9,865.65","9,721.86","9,885.98","9,721.86",-,1.28%
2002年11月14日,"9,740.84","9,644.21","9,806.08","9,644.21",-,1.29%
2002年11月13日,"9,616.62","9,645.88","9,645.88","9,533.50",-,0.03%
2002年11月12日,"9,613.84","9,530.46","9,650.09","9,522.45",-,0.34%
2002年11月11日,"9,580.88","9,699.75","9,699.75","9,527.83",-,-1.94%
2002年11月8日,"9,770.68","9,714.19","9,796.47","9,708.19",-,-0.75%
2002年11月7日,"9,844.38","9,758.66","9,880.13","9,719.64",-,0.72%
2002年11月6日,"9,773.98","9,788.31","9,822.07","9,751.68",-,1.23%
2002年11月5日,"9,655.36","9,751.93","9,751.93","9,606.68",-,-0.67%
2002年11月4日,"9,720.83","9,587.97","9,739.13","9,565.79",-,3.33%
2002年11月1日,"9,407.68","9,467.89","9,495.15","9,388.35",-,-0.36%
